crime_type,date,time,latitude,longitude,location
Murder,2024-06-22,,19.000467731821498,72.79676781056399,
Theft,2024-10-03,,18.93215088748219,72.89350882530641,
Drug Offense,2023-01-10,,18.971223454565347,72.93271701067748,
Drug Offense,2022-06-07,,18.941563928664124,72.83911254897755,
Domestic Violence,2023-06-14,,19.12372363220638,72.78580891169273,
Assault,2023-04-01,,19.11991240841013,72.98131146208988,
Drug Offense,2024-03-12,,18.91727534157301,72.75585606481265,
Burglary,2024-01-03,,18.94236170161309,72.89349682139556,
Assault,2025-03-03,,19.19825559342463,72.84174061612109,
Domestic Violence,2023-09-18,,19.17515170573766,72.85132765255598,
Theft,2024-05-14,,19.114315208573164,72.93093735043335,
Fraud,2024-12-24,,19.14945222104922,72.8377560289013,
Assault,2024-04-12,,19.139781921705715,72.96106633328176,
Theft,2024-11-07,,19.151215585344726,72.88794628229188,
Murder,2023-06-25,,19.169980263468574,72.84771112484192,
Burglary,2024-07-29,,19.161126217430137,72.96846614244164,
Burglary,2023-06-01,,19.032615301135557,72.89692852388123,
Theft,2023-11-23,,19.14412367973369,72.9437946769457,
Assault,2022-07-31,,19.011652477607786,72.82034834252879,
Fraud,2023-02-27,,18.89002351284887,72.82328957657062,
Fraud,2024-04-06,,18.956429286775048,72.88817915752385,
Theft,2024-09-27,,18.967221043286283,72.81365232568595,
Fraud,2024-01-04,,18.949500559484065,72.97193237140768,
Burglary,2023-03-11,,19.155326960301945,72.95908760230716,
Drug Offense,2022-05-26,,19.277898843926,72.95983482002455,
Burglary,2023-06-10,,19.12439666242781,72.76769047535261,
Murder,2023-06-30,,19.135915777739886,72.80846146299073,
Drug Offense,2022-05-28,,18.999182412883712,72.78888537823296,
Assault,2024-03-10,,19.19370119106887,72.96845700341616,
Murder,2024-02-23,,19.270991332937555,72.74802515136031,
Fraud,2022-03-31,,19.111501547522032,72.80761282589891,
Burglary,2023-03-18,,19.076248205447566,72.81522071791366,
Burglary,2024-10-12,,19.111749191575928,72.7675329109945,
Assault,2024-09-02,,19.29800524326273,72.8373744171333,
Theft,2024-08-27,,19.263470538634362,72.94149442645462,
Assault,2023-08-24,,19.181596372393976,72.91813268381716,
Burglary,2025-03-09,,19.157092068911936,72.96360917393321,
Burglary,2022-09-30,,18.9707382412725,72.97521895413476,
Burglary,2023-05-02,,19.28001545039288,72.82211053291454,
Theft,2023-10-26,,19.164856363595014,72.88751627582387,
Assault,2025-01-25,,19.255242841738482,72.96257658524551,
Theft,2023-01-23,,19.265202155560416,72.88303212697636,
Domestic Violence,2022-04-28,,19.170129103330133,72.9267786376287,
Theft,2022-10-28,,19.16582692533257,72.84601426469244,
Burglary,2025-03-19,,19.075937644578044,72.94152022461303,
Assault,2022-06-27,,19.24803155486925,72.80768261924958,
Burglary,2024-09-23,,19.226410263529157,72.89344639720667,
Drug Offense,2023-09-23,,18.97076430086165,72.80057484423074,
Domestic Violence,2022-05-19,,19.154270248345103,72.7437207299466,
Theft,2024-06-18,,18.922090942973455,72.86564664415125,
Fraud,2024-05-25,,19.120957242176473,72.8983402747489,
Murder,2024-01-29,,18.988799155641125,72.97601687077785,
Fraud,2024-05-10,,18.931211459835925,72.8630567430644,
Theft,2024-05-27,,18.947550596012423,72.95895989339691,
Fraud,2024-08-06,,19.01276059108345,72.76632111460741,
Theft,2023-12-18,,19.167824666566975,72.78459587865828,
Domestic Violence,2023-05-10,,18.941678625696806,72.94576920556074,
Theft,2023-10-02,,19.221558260756627,72.8743656460928,
Theft,2023-12-04,,19.088411170580624,72.74094712048074,
Assault,2023-12-14,,19.273956411306774,72.96858802462636,
Theft,2023-10-01,,19.24986259187081,72.98622495526274,
Burglary,2025-01-07,,18.916311012512786,72.89706209419589,
Drug Offense,2023-12-28,,19.06593774021833,72.92221493152508,
Domestic Violence,2024-01-31,,19.08049316807563,72.75577862941027,
Theft,2022-05-15,,19.17976112329424,72.88296744910937,
Burglary,2024-08-04,,19.080634280123515,72.74799926189712,
Burglary,2024-03-23,,19.049471962720954,72.97540532102678,
Murder,2022-07-21,,18.912852644150753,72.77470933519331,
Theft,2024-12-17,,18.98158177221492,72.85544124635557,
Drug Offense,2022-10-12,,19.27904939574926,72.87902002266515,
Assault,2023-09-09,,19.20942949747796,72.97216898777633,
Theft,2024-01-14,,18.980964125104663,72.78408307109402,
Drug Offense,2024-07-10,,19.034961886938504,72.93428433421724,
Domestic Violence,2024-02-19,,19.006164515712037,72.7499522992199,
Assault,2023-10-07,,19.23128406488601,72.77623164216399,
Drug Offense,2023-04-18,,19.214514146835334,72.81051661845268,
Fraud,2024-09-05,,19.28690274267448,72.83487577763435,
Drug Offense,2025-02-03,,19.10720522860827,72.98556693044787,
Theft,2024-04-19,,19.017984962182116,72.82585219555403,
Fraud,2024-05-10,,19.168598097042512,72.85429342680806,
Drug Offense,2024-06-03,,19.240582618740465,72.91630962363926,
Domestic Violence,2024-12-10,,19.1572702400161,72.88468335374655,
Theft,2023-10-01,,18.991973489512954,72.7672856195149,
Domestic Violence,2024-08-04,,18.98500718503437,72.83532601933602,
Fraud,2023-10-15,,19.091370861577865,72.75423689402821,
Burglary,2022-03-24,,19.255300111678476,72.8030150298049,
Burglary,2024-11-08,,19.26728483777765,72.82232417553416,
Domestic Violence,2022-09-06,,19.215951160405947,72.94365138220485,
Burglary,2023-01-17,,19.17444237572799,72.82346534438935,
Murder,2022-06-16,,19.252408476122916,72.92439787880087,
Murder,2023-09-25,,19.13143343426744,72.87824966001666,
Drug Offense,2023-07-24,,18.94818082947862,72.82640840845299,
Theft,2024-09-26,,19.145433275911763,72.81067991063715,
Theft,2023-10-21,,19.2085373737437,72.90062329404755,
Fraud,2024-04-07,,19.002350723827035,72.77523389098096,
Burglary,2024-04-29,,19.249790137599575,72.84594836487192,
Drug Offense,2024-03-17,,18.898390770577997,72.84744806527544,
Murder,2023-06-18,,19.13597369495467,72.82136092972128,
Drug Offense,2024-04-10,,19.001702499418368,72.89521878952678,
Theft,2022-11-27,,18.892572081158935,72.83322176353221,
Drug Offense,2024-03-22,,19.270524974283042,72.74731046416865,
Fraud,2024-05-13,,19.02503421176805,72.96625605634532,
Burglary,2023-04-28,,19.165136042126385,72.8425484156932,
Domestic Violence,2022-07-04,,19.23636113058674,72.74034421951977,
Murder,2024-12-15,,19.19694862810087,72.90993679387742,
Fraud,2024-07-30,,18.92184366439573,72.9340055278816,
Fraud,2023-09-23,,18.96111916974921,72.8371912374482,
Fraud,2022-12-16,,18.956963069955012,72.9094762682534,
Fraud,2023-05-06,,19.003177266225478,72.80774139315945,
Murder,2023-07-04,,18.977472882875837,72.88412478775618,
Burglary,2022-08-05,,19.29594161260409,72.87334050335588,
Drug Offense,2022-07-31,,19.121917625775716,72.79297500249042,
Fraud,2024-01-30,,18.901256102146306,72.96269631767538,
Fraud,2025-02-16,,19.2356773589597,72.91691172747257,
Domestic Violence,2024-02-12,,19.085086012822106,72.88042618084381,
Domestic Violence,2023-12-30,,19.075351522986004,72.81591800293653,
Theft,2024-08-23,,19.259190425197765,72.87452345296946,
Fraud,2024-04-18,,19.0692258923932,72.89408139756215,
Fraud,2022-10-06,,19.12092062209807,72.937322628575,
Murder,2025-02-12,,19.178000726912735,72.85776155486033,
Drug Offense,2023-01-07,,19.284719414201405,72.85165742978086,
Fraud,2024-12-27,,19.24086371184586,72.7581870854598,
Theft,2022-04-21,,18.978000413033214,72.8990946535379,
Fraud,2024-10-12,,19.152017988725927,72.88395698110907,
Burglary,2022-09-10,,18.97807640785998,72.83083137873847,
Domestic Violence,2025-01-20,,18.931734560416686,72.8867623351539,
Murder,2022-07-19,,18.991715734696154,72.77701529576602,
Murder,2024-07-20,,18.996303240203083,72.88412566549196,
Drug Offense,2024-09-07,,19.163760196565697,72.84515356284564,
Theft,2023-02-21,,19.10030981142007,72.91714374023844,
Theft,2024-04-16,,19.14303042475581,72.74139627876718,
Fraud,2024-07-16,,19.025116145045438,72.85078293073441,
Theft,2025-01-21,,19.09616315306823,72.92149786658872,
Theft,2022-12-05,,18.965399456976755,72.98011004721913,
Murder,2024-05-04,,19.15079286056506,72.76407932987361,
Drug Offense,2025-01-16,,19.10986773183205,72.78387243276966,
Domestic Violence,2024-04-13,,18.94418676312694,72.76640479034637,
Burglary,2022-11-16,,19.275459411035232,72.87925374297069,
Assault,2023-06-20,,19.163951570255943,72.91008126711549,
Burglary,2024-11-25,,19.2878091478211,72.96554290854455,
Domestic Violence,2025-01-22,,19.210745981664914,72.9271583603121,
Fraud,2025-03-03,,19.14708969585603,72.8585182662937,
Murder,2024-10-07,,18.918339241327992,72.7904646126924,
Drug Offense,2023-12-25,,19.286146112685504,72.8445328721998,
Murder,2022-11-04,,19.22871533319206,72.97804471393108,
Assault,2024-12-10,,19.259389858071405,72.90313039995955,
Assault,2022-11-24,,19.293837848230325,72.91106461090747,
Assault,2024-05-09,,18.962941255069975,72.74120239560592,
Theft,2025-01-12,,19.186188498442405,72.74418720146517,
Domestic Violence,2023-04-02,,19.025106312018472,72.7498094033128,
Fraud,2023-09-30,,19.061630999606308,72.87051544551205,
Assault,2023-11-12,,19.14526824394096,72.83286947944376,
Drug Offense,2023-03-10,,19.26453210034716,72.93170653523035,
Fraud,2023-11-15,,19.2336468734522,72.85645455563943,
Murder,2024-10-18,,19.146546329200735,72.81007207961774,
Drug Offense,2024-08-24,,18.969090190705206,72.87127881584149,
Theft,2024-09-25,,19.20993221492229,72.80434228540837,
Assault,2022-05-15,,19.02814152881726,72.97596932832106,
Theft,2023-08-19,,19.107118846070637,72.78523244805092,
Drug Offense,2023-01-21,,19.065368502935385,72.86601758529582,
Domestic Violence,2024-08-03,,19.167536184630055,72.80430803304888,
Theft,2023-04-30,,18.934700604503814,72.96131569432237,
Drug Offense,2023-04-19,,19.170688121103783,72.87455510894158,
Drug Offense,2022-05-20,,18.960926179633905,72.94716387979364,
Burglary,2023-10-26,,19.107783046713894,72.92077689623326,
Burglary,2024-07-06,,19.079305032935213,72.86698606342773,
Burglary,2024-09-30,,18.890201854770417,72.9284048524581,
Drug Offense,2024-04-10,,19.222516694165744,72.97514411862758,
Fraud,2023-05-13,,19.151134453843735,72.91816743541317,
Drug Offense,2022-08-20,,19.028799105285856,72.78701645571115,
Murder,2023-10-20,,19.018572964470497,72.79394777940087,
Assault,2022-04-23,,19.008708599491687,72.88553342090427,
Drug Offense,2024-11-24,,19.283271644352496,72.8408442440545,
Domestic Violence,2024-09-08,,18.90181408164853,72.9712145381557,
Burglary,2023-11-15,,19.163411369655584,72.9435401847437,
Theft,2024-02-01,,18.941948710663908,72.81281159576149,
Burglary,2023-10-31,,19.08895941071321,72.81732102402047,
Theft,2024-11-12,,19.128967169362145,72.74854554716286,
Theft,2023-02-16,,19.218198082039756,72.82080599057988,
Burglary,2025-01-23,,19.261914812450687,72.94810507880543,
Assault,2024-02-21,,18.89649851913011,72.8072407043122,
Drug Offense,2023-09-24,,18.932231751900904,72.96300617227905,
Fraud,2022-08-04,,18.896093193554016,72.87051213892587,
Theft,2022-08-21,,19.11928424383375,72.74551452510262,
Murder,2022-04-18,,18.910844552781,72.96229059214578,
Theft,2024-08-13,,19.236599003605434,72.86767629487059,
Domestic Violence,2024-03-29,,19.29328349414703,72.93050060834707,
Burglary,2025-02-23,,19.080568117878272,72.8835590273467,
Domestic Violence,2023-01-15,,19.055517877374154,72.7974834820754,
Drug Offense,2023-05-04,,19.287151956113487,72.82599752316996,
Drug Offense,2024-03-20,,18.942709993014404,72.80588897144685,
Fraud,2023-10-22,,19.2715262671438,72.84678486417691,
Drug Offense,2024-10-14,,19.25384983446818,72.80157320654956,
Fraud,2022-07-22,,19.23289688005956,72.74549356860976,
Murder,2022-12-04,,18.98683060096431,72.94337190734173,
Assault,2024-09-12,,18.905222630975008,72.97577136554631,
Drug Offense,2024-08-19,,19.195503402752085,72.94142141542784,
Drug Offense,2023-04-15,,19.139229564875567,72.74018023869137,
Assault,2024-04-23,,18.933099475849716,72.86265053570281,
Burglary,2023-04-22,,18.964566769521138,72.86630286793769,
Drug Offense,2023-07-03,,19.116679038033674,72.76452732256286,
Burglary,2023-06-20,,18.940373549224503,72.74563737542253,
Burglary,2024-02-16,,18.912276328666426,72.85498178443447,
Drug Offense,2022-10-03,,19.218270431021047,72.79985374386696,
Theft,2024-03-10,,18.999269453248782,72.77967582597077,
Murder,2024-08-28,,18.912478134055473,72.7628694483688,
Murder,2022-06-22,,19.233682702067412,72.89716973354649,
Fraud,2025-03-02,,19.005577553451225,72.78466798889212,
Domestic Violence,2022-07-10,,19.296199433508793,72.89216751301505,
Murder,2023-07-09,,19.22816835306474,72.88774699393136,
Assault,2022-07-03,,19.24212278959386,72.80135636867575,
Domestic Violence,2023-03-11,,19.212608753841796,72.7785274286631,
Theft,2022-10-27,,19.069781902325825,72.8344084169526,
Domestic Violence,2023-01-15,,19.274298194454367,72.94957110045111,
Fraud,2024-11-09,,18.960086979262766,72.88837869636241,
Assault,2025-02-28,,19.230601263246687,72.76203887528159,
Fraud,2023-03-19,,18.903899324969135,72.8608857216611,
Assault,2022-12-11,,19.109138768753912,72.97400094353101,
Domestic Violence,2023-10-24,,19.170110952601277,72.75468477542408,
Murder,2024-04-10,,18.925248513454303,72.87944615524687,
Fraud,2023-04-09,,19.01329980614376,72.80560322522416,
Murder,2023-09-24,,19.235179321408317,72.94957503723727,
Murder,2024-07-15,,19.233066534479665,72.88994282150902,
Assault,2023-09-02,,19.16926899160252,72.76486638579027,
Theft,2022-10-21,,19.191358752666975,72.74210633463916,
Assault,2022-06-19,,19.082902693316584,72.98428033989704,
Fraud,2024-02-28,,19.173186165253945,72.75203020998939,
Burglary,2022-04-15,,19.036111285141473,72.89417807630178,
Domestic Violence,2023-07-13,,19.011767253261006,72.74148781175964,
Fraud,2025-01-02,,19.157318316639095,72.75236249317024,
Drug Offense,2022-10-28,,19.199971135597064,72.74453311502148,
Drug Offense,2022-06-09,,19.140979775510697,72.91669414289501,
Fraud,2022-04-25,,19.23913648267646,72.90591443303477,
Drug Offense,2024-06-18,,19.276532227221033,72.94653554394482,
Assault,2024-09-22,,19.08589058408378,72.94502323571608,
Domestic Violence,2023-02-02,,19.18912647584253,72.78578584245801,
Domestic Violence,2023-10-04,,18.92070157402418,72.91408701891343,
Fraud,2024-05-16,,18.916604896483133,72.94094855100589,
Fraud,2024-08-24,,19.136052144913027,72.90356884952718,
Theft,2022-05-23,,18.985846999052626,72.86960585063467,
Theft,2023-03-07,,18.93618059189345,72.80450049419245,
Fraud,2022-05-26,,19.28635376212994,72.98531948107028,
Theft,2023-03-05,,19.047809405442276,72.90846455507167,
Burglary,2024-09-01,,18.99656033184372,72.8875303952521,
Fraud,2025-03-13,,18.98007250444426,72.83798658991485,
Assault,2023-01-20,,19.113131367766638,72.88078526042766,
Burglary,2024-01-12,,19.277750905402275,72.85872310134144,
Domestic Violence,2022-09-07,,19.06084973195264,72.89639379782388,
Fraud,2022-06-25,,18.928348475388255,72.76855551554553,
Assault,2025-02-11,,18.897302562203244,72.93123972813055,
Domestic Violence,2024-03-03,,19.019413130929788,72.84576340525312,
Domestic Violence,2024-09-15,,19.226753839082853,72.8305664373438,
Drug Offense,2022-11-21,,19.288521171508936,72.84711761778892,
Domestic Violence,2023-12-02,,19.191849424817494,72.89155969237615,
Drug Offense,2022-08-24,,19.061315409435178,72.91569517459641,
Domestic Violence,2023-06-18,,19.112633537520008,72.91406178295927,
Burglary,2024-06-19,,19.274554206978998,72.88984325701834,
Assault,2022-11-10,,19.236367432853612,72.95507737359593,
Domestic Violence,2023-09-22,,19.29867190459268,72.93894870744975,
Theft,2024-01-14,,19.173364084790954,72.92935318729107,
Fraud,2022-06-17,,18.984655515782602,72.7416177098105,
Theft,2024-12-31,,18.95777826501349,72.91402561526704,
Drug Offense,2023-03-14,,18.940880933431373,72.87988978948835,
Domestic Violence,2023-10-23,,19.144510886742957,72.78446432822416,
Assault,2022-10-01,,19.24255642934558,72.93291417335362,
Domestic Violence,2024-04-12,,18.977806483276968,72.79532723925618,
Theft,2022-08-19,,18.90392789709494,72.81647262245966,
Burglary,2023-02-02,,19.146136728534028,72.86476319935761,
Theft,2023-01-22,,19.247915390424087,72.78064890405172,
Drug Offense,2024-03-09,,19.21913061769885,72.78776148865272,
Burglary,2023-02-20,,19.00335943208909,72.78841907411616,
Domestic Violence,2023-03-09,,18.893455610356245,72.96227237381243,
Murder,2024-03-28,,19.26674941296108,72.91904937568823,
Domestic Violence,2024-07-02,,19.13354020360244,72.80408860272864,
Drug Offense,2024-12-16,,19.059141360417875,72.92651260442649,
Drug Offense,2025-01-03,,19.234559122875552,72.81155990668617,
Assault,2024-02-09,,18.911504481196516,72.93526283568406,
Murder,2024-07-15,,19.07671217585437,72.95455239854469,
Theft,2024-06-11,,18.934887397512863,72.8263499698915,
Theft,2024-12-04,,19.013515950266687,72.97863928099731,
Drug Offense,2022-08-22,,19.285119118902898,72.86930191332257,
Domestic Violence,2023-09-25,,19.227348522187413,72.91134259940587,
Fraud,2023-10-10,,18.987605353209176,72.82659589575752,
Fraud,2023-09-25,,18.97159199457214,72.91673007376548,
Burglary,2024-02-05,,18.893858075759493,72.80787085026573,
Drug Offense,2022-06-09,,18.975403567329277,72.81411735450838,
Murder,2023-11-24,,19.116505793868622,72.97648237366128,
Domestic Violence,2023-01-21,,19.27880954948714,72.7748768700708,
Burglary,2022-07-18,,19.067094883185867,72.92060733425453,
Murder,2023-11-17,,19.093888600048306,72.74400881394065,
Assault,2024-11-02,,19.134621552281875,72.81857150876917,
Theft,2022-05-07,,19.14398723848425,72.97910811714074,
Burglary,2022-04-20,,19.116855956729577,72.81755728892578,
Theft,2023-07-30,,19.032328464541028,72.8231597944501,
Drug Offense,2025-03-15,,19.110074622498363,72.87548697872795,
Drug Offense,2024-10-15,,19.11663942513383,72.9858739710109,
Assault,2022-11-04,,19.074482567885596,72.78130353375846,
Drug Offense,2022-04-02,,18.959756978316953,72.98091203888957,
Domestic Violence,2023-02-19,,19.19400643798658,72.81880491697414,
Theft,2023-05-10,,19.112137923981752,72.80223333136163,
Fraud,2022-12-02,,19.05612672345141,72.78143687388295,
